id,timestamp,source_paper,doi,author,system,type,pearl,remarks,file_name,topic
167,2026-07-01 09:02:39,Association Between Acute Gastrointestinal Injury and Mortality Risk in Critically Ill Patients: A Systematic Review and Meta-Analysis,10.14309/ctg.0000000000001028,"Tianye Gao, MD + Jie Liu, PhD et al.",Other,Meta-analysis,"The association between severe AGI and increased mortality persists across 28-day, ICU, and in-hospital outcome definitions.",,association_between_acute_gastrointestinal_injury.7.json,"mortality, GI dysfunction"
168,2026-07-01 09:02:39,Association Between Acute Gastrointestinal Injury and Mortality Risk in Critically Ill Patients: A Systematic Review and Meta-Analysis,10.14309/ctg.0000000000001028,"Tianye Gao, MD + Jie Liu, PhD et al.",Other,Meta-analysis,Early recognition and systematic assessment of GI dysfunction using standardized grading systems may facilitate risk stratification and guide clinical management.,,association_between_acute_gastrointestinal_injury.7.json,"ICU care, GI monitoring"
169,2026-07-01 09:02:39,Association Between Acute Gastrointestinal Injury and Mortality Risk in Critically Ill Patients: A Systematic Review and Meta-Analysis,10.14309/ctg.0000000000001028,"Tianye Gao, MD + Jie Liu, PhD et al.",Other,Meta-analysis,"The pooled unadjusted OR for severe AGI was 3.46 (95% CI 2.76-4.33) when derived from 6 studies with raw count data, suggesting a potentially stronger risk estimate than the adjusted OR.",,association_between_acute_gastrointestinal_injury.7.json,"mortality, statistical analysis"
170,2026-07-01 09:02:39,Association Between Acute Gastrointestinal Injury and Mortality Risk in Critically Ill Patients: A Systematic Review and Meta-Analysis,10.14309/ctg.0000000000001028,"Tianye Gao, MD + Jie Liu, PhD et al.",Other,Meta-analysis,The use of standardized grading systems like AGI and GIDS should be considered for clinical trial risk stratification and family discussions due to their prognostic utility.,,association_between_acute_gastrointestinal_injury.7.json,"clinical trials, patient counseling"
171,2026-07-01 09:04:34,Patient Blood Management: a systematic review of current international guidelines,10.1016/j.bja.2026.03.055,Daniel Dreher et al.,Other,Review,"Restrictive transfusion thresholds are broadly agreed upon, with a haemoglobin threshold of 7 g dl⁻¹ or lower frequently cited for adults, though transfusion is not mandatory if adequate compensatory mechanisms exist.",,PIIS0007091226002734.json,"transfusion, anaemia, critical care"
172,2026-07-01 09:04:34,Patient Blood Management: a systematic review of current international guidelines,10.1016/j.bja.2026.03.055,Daniel Dreher et al.,Other,Review,"For iron deficiency, oral iron is recommended as first-line therapy; intravenous iron should be reserved for contraindications, intolerance, malabsorption, functional iron deficiency, or need for rapid repletion.",,PIIS0007091226002734.json,"anaemia, iron supplementation, pediatrics"
173,2026-07-01 09:04:34,Patient Blood Management: a systematic review of current international guidelines,10.1016/j.bja.2026.03.055,Daniel Dreher et al.,Other,Review,The greatest variability in PBM guidelines concerns strategies to reduce diagnostic blood loss and definitions of intervention-specific bleeding risk.,,PIIS0007091226002734.json,"blood loss, diagnostics, perioperative care"
174,2026-07-01 09:04:34,Patient Blood Management: a systematic review of current international guidelines,10.1016/j.bja.2026.03.055,Daniel Dreher et al.,Other,Review,Routine perioperative autologous donation (PAD) is not recommended; it may be considered for specific indications such as cardiac surgery or complex alloimmunisation.,,PIIS0007091226002734.json,"transfusion, blood products, surgical"
175,2026-07-01 09:04:34,Patient Blood Management: a systematic review of current international guidelines,10.1016/j.bja.2026.03.055,Daniel Dreher et al.,Other,Review,Guidelines recommend intraoperative permissive hypotension or cautious vasopressor use to reduce operative bleeding.,,PIIS0007091226002734.json,"hemodynamics, blood loss, perioperative care"
176,2026-07-01 09:04:34,Patient Blood Management: a systematic review of current international guidelines,10.1016/j.bja.2026.03.055,Daniel Dreher et al.,Other,Review,"For adults with acute brain injury and ACS, the recommended Hb threshold is generally set slightly higher than 7 g dl⁻¹, with NBA specifically recommending an Hb of 8 g dl⁻¹ for ACS.",,PIIS0007091226002734.json,"transfusion, anaemia, critical care"
177,2026-07-01 09:04:34,Patient Blood Management: a systematic review of current international guidelines,10.1016/j.bja.2026.03.055,Daniel Dreher et al.,Other,Review,"Transfusion decisions should reflect a comprehensive clinical assessment including physiological reserve and expected disease trajectory, not solely the measured Hb/Hct values.",,PIIS0007091226002734.json,"transfusion, anaemia, critical care"
178,2026-07-01 09:04:34,Patient Blood Management: a systematic review of current international guidelines,10.1016/j.bja.2026.03.055,Daniel Dreher et al.,Other,Review,The adoption of living guideline models is proposed as an approach to mitigate inter-guideline variability in PBM recommendations.,,PIIS0007091226002734.json,"clinical guidelines, policy, practice change"
179,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"Perform diagnostic paracentesis on every patient with cirrhosis and ascites admitted acutely or exhibiting clinical deterioration, regardless of fever or abdominal pain.",,diagnostics-16-01548.json,"ascites, diagnosis"
180,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"Utilize the CLIF-C ACLF score over MELD or MELD-Na for ICU prognosis, triage, and futility discussions, recalculating dynamically at 24, 48, and 72 hours.",,diagnostics-16-01548.json,"prognosis, scoring, critical care"
181,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"Administer terlipressin via continuous intravenous infusion (starting 2 mg/24 hours, titrated up to 12 mg/24 hours) for HRS-AKI, which is superior to intermittent boluses.",,diagnostics-16-01548.json,"HRS-AKI, vasopressors, pharmacology"
182,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"Avoid using INR to guide transfusion decisions; instead, use viscoelastic testing (TEG/ROTEM) or Sonoclot during active variceal hemorrhage or high-risk procedures.",,diagnostics-16-01548.json,"coagulation, bleeding risk"
183,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"Implement a structured 48-72 hour ICU trial for severe ACLF: if the patient is not a transplant candidate and CLIF-C ACLF > 70 with progressive multi-organ failure, transition to palliative care.",,diagnostics-16-01548.json,"palliative care, prognosis, critical care"
184,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"For HRS-AKI, co-administer albumin (20-40 g/day) with vasoconstrictors like terlipressin or norepinephrine.",,diagnostics-16-01548.json,"HRS-AKI, vasopressors, fluid management"
185,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"When using terlipressin for HRS-AKI, monitor oxygen saturation closely and avoid/discontinue in patients with severe baseline hypoxemia (PaO2/FiO2 < 200 or SpO2 < 90% on room air) or severe ACLF-3.",,diagnostics-16-01548.json,"HRS-AKI, safety monitoring"
186,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"In the setting of severe HE (Grade 3/4, GCS < 8), secure the airway and use short-acting sedatives (propofol, dexmedetomidine) to avoid obscuring neurological trajectory.",,diagnostics-16-01548.json,"hepatic encephalopathy, neurologic support"
187,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"For initial hypoxemic respiratory failure in ACLF, high-flow nasal cannula is preferred over immediate mechanical ventilation.",,diagnostics-16-01548.json,"respiratory support, ARDS"
188,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"In the management of severe ACLF, early enteral nutrition is highly recommended; avoid protein restriction even in HE patients.",,diagnostics-16-01548.json,"nutrition, metabolic care"
189,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"The definition EASL-CLIF uses CLIF-C Organ Failure (renal, liver, coagulation, circulatory, cerebral, respiratory) and staging (ACLF 1, 2, or 3) for comprehensive ICU decision-making.",,diagnostics-16-01548.json,"diagnosis, ACLF, scoring"
190,2026-07-01 09:07:46,Beyond the Tipping Point: Advances in the Diagnosis and Management of Acute-on-Chronic Liver Failure and End-Stage Liver Disease,https://doi.org/10.3390/diagnostics16101548,Jonathan Soldera,Other,review,"Infectious management of ACLF requires initiating early, appropriate empiric broad-spectrum antibiotics based on local resistance patterns; delayed antibiotics increase mortality.",,diagnostics-16-01548.json,"antibiotics, sepsis, infection"
191,2026-07-01 09:10:11,Gut microbiome-brain-cirrhosis axis,10.1097/HEP.0000000000000344,Maren L. Smith et al.,Other,review,Implement rapid screening for covert HE using EncephalApp Stroop (focusing on total completion time) or QuickStroop; use CAM to systematically differentiate acute delirium from stable cognitive impairment.,,gut_microbiome_brain_cirrhosis_axis.19.json,"encephalopathy, diagnostic criteria"
192,2026-07-01 09:10:11,Gut microbiome-brain-cirrhosis axis,10.1097/HEP.0000000000000344,Maren L. Smith et al.,Other,review,Avoid abrupt discontinuation of lactulose in patients with a history of HE due to the risk of depleting beneficial SCFA-producing taxa and precipitating overt HE.,,gut_microbiome_brain_cirrhosis_axis.19.json,"lactulose, hepatic encephalopathy"
193,2026-07-01 09:10:11,Gut microbiome-brain-cirrhosis axis,10.1097/HEP.0000000000000344,Maren L. Smith et al.,Other,review,"For recurrent overt HE, combine lactulose with rifaximin (550 mg BID) to target both ammonia generation and systemic neuroinflammation.",,gut_microbiome_brain_cirrhosis_axis.19.json,"hepatic encephalopathy, antibiotics"
194,2026-07-01 09:10:11,Gut microbiome-brain-cirrhosis axis,10.1097/HEP.0000000000000344,Maren L. Smith et al.,Other,review,"When utilizing oral capsule FMT, prioritize 'rational donor' selection and rigorous screening; pre-procedure antibiotics are not required for safe use.",,gut_microbiome_brain_cirrhosis_axis.19.json,"FMT, gut microbiome"
195,2026-07-01 09:10:11,Gut microbiome-brain-cirrhosis axis,10.1097/HEP.0000000000000344,Maren L. Smith et al.,Other,review,The gut microbiome can be a therapeutic target for alcohol cravings in cirrhosis; adjunctive microbial therapies may assist in maintaining sobriety and reducing relapse rates.,,gut_microbiome_brain_cirrhosis_axis.19.json,"alcohol use disorder, gut microbiome"
196,2026-07-01 09:10:11,Gut microbiome-brain-cirrhosis axis,10.1097/HEP.0000000000000344,Maren L. Smith et al.,Other,review,"In the context of HE diagnosis, the Psychometric HE Score (PHES) is considered the paper-and-pencil gold standard.",,gut_microbiome_brain_cirrhosis_axis.19.json,"encephalopathy, diagnostic criteria"
